word,idf
характеристикиширин,2.143015
характеристикиширина,2.143015
подборщикачисло,2.143015
ножейmps,2.143015
plusclaas,2.143015
iirollant,2.143015
лоток,1.841985
ранний,1.364864
предупреждение,1.665894
цветной,1.841985
диагональ,2.143015
дюйм,2.143015
ut,2.143015
совместимый,1.841985
функциональный,2.143015
вспомогательный,1.841985
присвоить,1.841985
heavy,1.665894
duty,1.665894
предел,1.444045
вальцовый,1.364864
толща,2.143015
толстый,2.143015
профилировать,1.841985
складка,2.143015
одинаковый,1.297917
влажность,1.841985
решающий,1.540955
решать,1.444045
сухой,1.540955
соломанадежный,2.143015
соломанадёжный,2.143015
соломанадежное,2.143015
шпагатомвысокий,2.143015
вальцамroto,2.143015
cutпростота,2.143015
управлениипростый,2.143015
управлениипростой,2.143015
мподборщик,2.143015
мкопировать,2.143015
мкопирующий,2.143015
подборщикаroto,2.143015
вальцоврегулирование,2.143015
машинетерминать,2.143015
машинетерминал,2.143015
operatorавтоматический,2.143015
operatorавтоматическать,2.143015
цеписвободный,2.143015
уборочный,0.966924
уборочная,0.966924
скребок,1.841985
скрёбка,1.841985
снабдить,2.143015
пружина,2.143015
наглядный,1.364864
прессоваться,2.143015
мвысокий,2.143015
мвысокать,2.143015
мвысокай,2.143015
надежностьстабильный,2.143015
надежностьстабильная,2.143015
приводакамера,2.143015
вальцамидиаметр,2.143015
валов,2.143015
ммподшипник,2.143015
стальной,2.143015
литьяопускать,2.143015
литьяопускаемый,2.143015
литьяопускаемое,2.143015
характеристикиrollant,2.143015
rfразмер,2.143015
rfразмера,2.143015
rfразмереть,2.143015
устранение,1.841985
консервировать,2.143015
натягивать,2.143015
поверх,2.143015
стабильный,1.444045
штабелироваться,2.143015
несколько,1.188772
месяц,1.665894
переработать,1.665894
часы,1.540955
лита,1.665894
литой,1.841985
лить,1.665894
подшипниковый,2.143015
неблагоприятный,2.143015
наиболее,1.297917
продавать,1.841985
совершенствоваться,1.540955
инженер,1.364864
поколение,1.239925
сверхпрочный,2.143015
тракторист,2.143015
включить,1.444045
нейтральный,1.665894
открывать,1.841985
глава,2.143015
сочетать,1.665894
популярный,1.841985
предшествовать,2.143015
тяжёлый,1.444045
maximum,1.841985
pressure,2.143015
rcширина,1.841985
rcширин,1.841985
прессованиясм,2.143015
подачиграблинаroto,2.143015
отсутствовать,1.841985
изменить,2.143015
первое,1.143015
взгляд,1.540955
ясно,2.143015
ясный,2.143015
прессовый,1.841985
граблиный,2.143015
гора,1.841985
гор,1.841985
позади,2.143015
стационарный,2.143015
роторный,1.665894
менее,1.364864
опытный,1.665894
питательный,1.665894
сочный,2.143015
закрепить,2.143015
устанавливать,1.364864
снимать,1.841985
аналогично,2.143015
видубольшой,2.143015
видубольша,2.143015
подсветкойэргономичность,2.143015
